Year,ECD3_bp,temp_anomaly
-215977,218001.29,-4.23
-216088,218112.5,-5.39
-216212,218236.74,-5.88
-216341,218365.67,-5.0
-216461,218485.63,-5.25
-216583,218607.93,-5.45
-216709,218733.82,-5.16
-216831,218855.98,-5.23
-216954,218978.05,-4.8
-217072,219096.22,-4.96
-217190,219214.01,-5.88
-217319,219343.81,-5.51
-217443,219467.56,-5.08
-217565,219589.07,-5.29
-217687,219711.42,-6.11
-217821,219845.27,-5.98
-217954,219978.18,-6.08
-218089,220113.88,-5.69
-218219,220243.75,-6.34
-218356,220380.44,-6.34
-218494,220518.28,-6.89
-218639,220663.13,-6.52
-218779,220803.55,-6.92
-218924,220948.86,-6.74
-219068,221092.74,-6.96
-219215,221239.77,-7.47
-219368,221392.89,-7.03
-219519,221543.22,-8.77
-219688,221712.7,-8.16
-219859,221883.46,-7.38
-220012,222036.84,-7.01
-220163,222187.18,-7.57
-220325,222349.61,-8.08
-220491,222515.0,-8.2
-220659,222683.3,-8.16
-220826,222850.86,-8.07
-220996,223020.98,-8.72
-221168,223192.99,-8.15
-221336,223360.96,-8.7
-221509,223533.94,-7.99
-221677,223701.35,-8.69
-221854,223878.4,-8.57
-222027,224051.25,-8.65
-222204,224228.52,-8.08
-222374,224398.64,-8.56
-222551,224575.03,-8.07
-222719,224743.27,-7.98
-222887,224911.83,-8.01
-223053,225077.38,-7.46
-223215,225239.21,-7.76
-223381,225405.11,-7.96
-223549,225573.44,-6.52
-223699,225723.09,-6.64
-223849,225873.0,-6.36
-223994,226018.22,-6.02
-224135,226159.07,-5.19
-224265,226289.22,-4.55
-224392,226416.16,-6.13
-224538,226562.87,-5.75
-224677,226701.85,-6.53
-224823,226847.83,-6.24
-224967,226991.85,-5.78
-225109,227133.7,-6.48
-225261,227285.34,-6.43
-225412,227436.86,-7.36
-225576,227600.01,-7.57
-225741,227765.88,-7.77
-225912,227936.43,-7.21
-226076,228100.48,-7.83
-226249,228273.31,-8.31
-226430,228454.32,-8.18
-226610,228634.25,-8.33
-226792,228816.62,-8.15
-226972,228996.58,-8.12
-227151,229175.82,-7.51
-227322,229346.16,-7.23
-227488,229512.21,-5.87
-227634,229658.72,-6.27
-227786,229810.18,-4.89
-227922,229946.37,-6.92
-228082,230106.31,-6.51
-228238,230262.95,-6.53
-228396,230420.7,-7.69
-228571,230595.5,-7.72
-228747,230771.78,-7.59
-228922,230946.46,-7.32
-229097,231121.11,-7.46
-229269,231293.97,-7.1
-229438,231462.02,-6.87
-229602,231626.26,-6.67
-229763,231787.95,-6.54
-229923,231947.51,-6.0
-230076,232100.46,-5.97
-230231,232255.67,-5.48
-230377,232401.99,-6.16
-230532,232556.61,-6.01
-230686,232710.03,-6.07
-230840,232864.58,-6.09
-230995,233019.48,-5.78
-231146,233170.58,-6.03
-231300,233324.71,-5.65
-231450,233474.57,-5.81
-231601,233625.46,-4.76
-231740,233764.53,-5.1
-231881,233905.18,-4.94
-232021,234045.34,-4.66
-232158,234182.7,-4.79
-232297,234321.42,-4.92
-232438,234462.0,-4.85
-232577,234601.99,-4.89
-232718,234742.27,-4.53
-232854,234878.88,-4.61
-232991,235015.85,-3.4
-233115,235139.23,-3.88
-233242,235266.9,-3.42
-233366,235390.06,-3.43
-233489,235513.18,-3.51
-233613,235637.09,-3.25
-233734,235758.86,-3.95
-233863,235887.89,-3.6
-233989,236013.84,-3.31
-234111,236135.38,-2.73
-234227,236251.55,-2.08
-234339,236363.79,-3.13
-234459,236483.37,-2.61
-234574,236598.75,-2.85
-234691,236715.6,-2.11
-234801,236825.76,-2.83
-234917,236941.76,-2.41
-235031,237055.06,-2.8
-235147,237171.88,-3.07
-235267,237291.02,-2.39
-235382,237406.04,-2.43
-235494,237518.89,-2.13
-235605,237629.58,-2.89
-235722,237746.66,-2.74
-235839,237863.96,-2.59
-235954,237978.05,-1.99
-236063,238087.03,-2.01
-236171,238195.97,-2.45
-236284,238308.9,-2.91
-236402,238426.28,-2.09
-236512,238536.71,-2.33
-236624,238648.29,-1.86
-236735,238759.39,-2.5
-236839,238863.06,-1.58
-236946,238970.14,-1.78
-237050,239074.45,-1.65
-237160,239184.97,-2.41
-237275,239299.07,-2.38
-237378,239402.05,-1.41
-237489,239513.38,-2.39
-237603,239627.24,-2.62
-237713,239737.37,-2.26
-237818,239842.89,-1.87
-237915,239939.71,-0.57
-238011,240035.05,-1.12
-238110,240134.53,-1.59
-238213,240237.42,-0.99
-238312,240336.43,-1.0
-238410,240434.41,-0.72
-238506,240530.85,-1.06
-238605,240629.48,-1.22
-238705,240729.15,-0.81
-238801,240825.53,-0.26
-238893,240917.63,-0.52
-238987,241011.25,-0.56
-239080,241104.95,-0.01
-239170,241194.22,0.29
-239257,241281.13,0.38
-239343,241367.16,0.38
-239428,241452.5,1.03
-239510,241534.79,0.09
-239597,241621.15,1.17
-239677,241701.9,0.51
-239760,241784.58,1.72
-239837,241861.32,2.46
-239907,241931.58,2.56
-239977,242001.53,2.2
-240049,242073.34,1.98
-240121,242145.74,2.73
-240191,242215.06,1.96
-240263,242287.98,2.21
-240335,242359.8,2.71
-240404,242428.7,2.31
-240475,242499.13,2.42
-240545,242569.58,2.06
-240618,242642.17,1.84
-240691,242715.94,1.91
-240765,242789.48,1.89
-240839,242863.15,1.08
-240917,242941.16,2.2
-240989,243013.88,1.81
-241064,243088.16,1.57
-241139,243163.61,1.14
-241218,243242.78,0.74
-241300,243324.18,0.63
-241382,243406.67,0.36
-241464,243488.48,1.01
-241544,243568.51,0.99
-241624,243648.02,1.19
-241703,243727.0,0.87
-241785,243809.37,0.21
-241871,243895.33,-0.12
-241959,243983.48,-0.21
-242048,244072.59,-0.36
-242138,244162.91,-1.25
-242237,244261.17,-1.66
-242339,244363.39,-2.32
-242447,244471.96,-2.13
-242554,244578.55,-1.83
-242659,244683.28,-2.41
-242768,244792.24,-2.42
-242878,244902.45,-3.05
-242994,245018.32,-2.83
-243108,245132.93,-3.21
-243226,245250.97,-3.45
-243347,245371.8,-3.43
-243469,245493.84,-4.49
-243601,245625.56,-3.77
-243727,245751.42,-4.22
-243858,245882.2,-5.07
-243998,246022.01,-4.42
-244131,246155.73,-5.22
-244275,246299.09,-5.68
-244424,246448.64,-5.92
-244578,246602.04,-6.4
-244738,246762.22,-7.56
-244911,246935.65,-6.94
-245081,247105.07,-6.8
-245248,247272.24,-7.22
-245415,247439.64,-6.01
-245571,247595.74,-5.52
-245726,247750.94,-5.99
-245882,247906.06,-6.58
-246041,248065.75,-5.67
-246192,248216.37,-5.66
-246342,248366.75,-5.6
-246492,248516.64,-6.29
-246651,248675.65,-5.85
-246805,248829.4,-5.97
-246961,248985.13,-6.65
-247125,249149.47,-6.26
-247285,249309.43,-6.32
-247446,249470.28,-6.95
-247616,249640.34,-6.91
-247786,249810.38,-7.43
-247964,249988.66,-7.32
-248141,250165.73,-7.93
-248328,250352.5,-7.29
-248505,250529.82,-7.76
-248686,250710.52,-7.8
-248871,250895.55,-7.49
-249052,251076.02,-7.46
-249231,251255.69,-7.45
-249407,251431.62,-7.23
-249583,251607.54,-7.54
-249768,251792.7,-8.29
-249965,251989.34,-8.57
-250165,252189.06,-8.28
-250360,252384.36,-8.12
-250553,252577.06,-8.33
-250748,252772.7,-7.6
-250933,252957.02,-8.33
-251128,253152.97,-7.89
-251318,253342.84,-8.48
-251517,253541.9,-8.38
-251715,253739.28,-7.68
-251901,253925.57,-7.55
-252085,254109.04,-7.48
-252266,254290.99,-7.17
-252444,254468.82,-7.99
-252635,254659.94,-8.2
-252831,254855.1,-7.77
-253018,255042.85,-7.47
-253202,255226.22,-7.85
-253391,255415.35,-7.88
-253581,255605.37,-7.72
-253769,255793.46,-8.92
-253967,255991.43,-7.99
-254160,256184.01,-7.71
-254347,256371.65,-7.69
-254530,256554.06,-7.12
-254707,256731.57,-6.99
-254883,256907.37,-7.68
-255069,257093.86,-7.16
-255248,257272.65,-6.93
-255424,257448.62,-8.13
-255618,257642.36,-7.29
-255800,257824.07,-6.98
-255976,258000.34,-7.17
-256154,258178.86,-6.82
-256328,258352.43,-6.59
-256497,258521.98,-6.02
-256660,258684.03,-6.7
-256831,258855.29,-7.43
-257014,259038.56,-7.2
-257195,259219.11,-7.51
-257381,259405.14,-8.38
-257581,259605.86,-7.36
-257765,259789.75,-7.27
-257947,259971.91,-7.35
-258135,260159.27,-7.99
-258330,260354.53,-8.42
-258533,260557.39,-7.96
-258728,260752.54,-8.06
-258923,260947.94,-6.68
-259098,261122.58,-7.29
-259281,261305.22,-7.01
-259460,261484.54,-7.46
-259646,261670.83,-7.95
-259842,261866.22,-8.35
-260045,262069.07,-7.87
-260239,262263.71,-7.41
-260426,262450.1,-7.53
-260614,262638.88,-7.86
-260808,262832.2,-7.0
-260988,263012.93,-7.91
-261184,263208.47,-7.04
-261364,263388.53,-6.2
-261532,263556.53,-6.16
-261699,263723.0,-6.17
-261866,263890.52,-6.9
-262044,264068.25,-6.54
-262217,264241.67,-6.83
-262395,264419.41,-7.31
-262581,264605.19,-6.98
-262761,264785.85,-6.72
-262938,264962.7,-7.39
-263126,265150.82,-7.45
-263316,265340.34,-7.52
-263506,265530.84,-7.24
-263693,265717.33,-7.54
-263883,265907.9,-7.76
-264085,266109.7,-7.81
-264289,266313.95,-8.29
-264508,266532.95,-8.15
-264724,266748.79,-7.9
-264930,266954.29,-7.34
-265126,267150.8,-8.21
-265335,267359.05,-8.68
-265550,267574.34,-8.77
-265767,267791.99,-8.92
-265988,268012.62,-8.28
-266196,268220.85,-8.49
-266409,268433.2,-8.45
-266621,268645.47,-8.54
-266835,268859.44,-8.55
-267050,269074.34,-8.88
-267271,269295.57,-8.65
-267489,269513.06,-8.95
-267712,269736.97,-9.13
-267940,269964.56,-8.51
-268156,270180.71,-9.25
-268386,270410.94,-8.54
-268603,270627.34,-8.41
-268817,270841.99,-8.98
-269043,271067.64,-9.55
-269282,271306.12,-9.16
-269512,271536.95,-9.09
-269742,271766.56,-9.36
-269978,272002.24,-9.34
-270213,272237.71,-9.23
-270447,272471.46,-9.38
-270684,272708.58,-9.06
-270915,272939.56,-9.32
-271151,273175.78,-9.31
-271388,273412.43,-8.98
-271618,273642.59,-9.17
-271852,273876.68,-9.05
-272084,274108.83,-9.11
-272318,274342.39,-9.05
-272550,274574.73,-8.56
-272774,274798.08,-8.97
-273004,275028.78,-8.58
-273228,275252.88,-8.95
-273460,275484.36,-9.02
-273693,275717.57,-8.28
-273911,275935.49,-7.89
-274122,276146.71,-8.16
-274338,276362.65,-8.58
-274564,276588.38,-8.99
-274798,276822.06,-8.38
-275020,277044.92,-8.95
-275255,277279.06,-9.38
-275498,277522.22,-8.22
-275717,277741.91,-7.76
-275928,277952.74,-7.75
-276139,278163.08,-8.26
-276360,278384.26,-8.41
-276584,278608.79,-9.3
-276827,278851.86,-7.89
-277043,279067.43,-8.05
-277261,279285.94,-8.57
-277490,279514.38,-8.12
-277710,279734.22,-8.04
-277928,279952.23,-7.33
-278133,280157.06,-6.81
-278327,280351.93,-6.53
-278516,280540.89,-5.57
-278689,280713.46,-6.62
-278881,280905.37,-7.12
-279082,281106.03,-6.75
-279272,281296.19,-7.19
-279469,281493.0,-7.82
-279683,281707.33,-7.38
-279890,281914.55,-6.89
-280083,282107.0,-6.73
-280278,282302.04,-6.74
-280473,282497.05,-6.39
-280662,282686.26,-6.55
-280853,282877.89,-6.18
-281040,283064.05,-6.31
-281227,283251.98,-5.95
-281410,283434.29,-5.98
-281592,283616.88,-5.85
-281773,283797.29,-5.67
-281951,283975.57,-6.21
-282138,284162.27,-5.97
-282321,284345.02,-5.69
-282499,284523.69,-5.66
-282677,284701.88,-5.83
-282858,284882.69,-5.71
-283038,285062.61,-5.71
-283217,285241.6,-6.61
-283410,285434.68,-5.28
-283584,285608.64,-5.55
-283763,285787.31,-5.35
-283939,285963.51,-5.77
-284119,286143.99,-5.17
-284291,286315.2,-5.24
-284463,286487.07,-5.0
-284630,286654.31,-5.27
-284799,286823.74,-5.61
-284977,287001.21,-4.9
-285144,287168.25,-5.56
-285318,287342.46,-5.35
-285493,287517.68,-4.99
-285663,287687.14,-4.9
-285831,287855.25,-5.02
-285998,288022.28,-4.57
-286160,288184.84,-4.69
-286316,288340.59,-5.0
-286476,288500.05,-4.79
-286645,288669.9,-5.15
-286816,288840.95,-4.77
-286978,289002.37,-5.06
-287151,289175.72,-5.21
-287314,289338.2,-5.01
-287481,289505.57,-4.97
-287649,289673.15,-4.99
-287811,289835.54,-4.31
-287967,289991.77,-4.07
-288117,290141.29,-3.83
-288270,290294.29,-3.84
-288424,290448.15,-4.33
-288584,290608.46,-4.57
-288748,290772.48,-4.4
-288906,290930.65,-4.97
-289067,291091.75,-5.12
-289230,291254.89,-5.31
-289407,291431.5,-5.73
-289591,291615.03,-6.43
-289776,291800.55,-5.41
-289956,291980.0,-5.72
-290140,292164.06,-6.17
-290332,292356.78,-6.7
-290535,292559.03,-6.29
-290730,292754.44,-6.41
-290929,292953.37,-6.14
-291123,293147.33,-6.98
-291331,293355.38,-7.27
-291535,293559.91,-7.76
-291761,293785.08,-7.58
-291983,294007.03,-7.14
-292196,294220.17,-6.4
-292396,294420.3,-7.53
-292617,294641.6,-7.63
-292841,294865.7,-8.07
-293068,295092.41,-7.62
-293292,295316.95,-7.22
-293504,295528.28,-7.2
-293719,295743.87,-6.68
-293926,295950.34,-6.17
-294122,296146.25,-4.93
-294299,296323.22,-5.66
-294486,296510.47,-5.87
-294680,296704.28,-6.37
-294881,296905.47,-6.95
-295090,297114.44,-7.05
-295308,297332.27,-7.38
-295530,297554.14,-8.03
-295744,297768.88,-7.35
-295946,297970.07,-7.81
-296177,298201.79,-7.6
-296406,298430.37,-7.15
-296626,298650.29,-7.24
-296840,298864.11,-6.68
-297050,299074.82,-6.54
-297259,299283.16,-6.37
-297465,299489.07,-6.63
-297675,299699.56,-6.57
-297885,299909.55,-5.99
-298084,300108.88,-5.87
-298282,300306.01,-5.57
-298473,300497.76,-4.91
-298658,300682.97,-5.93
-298857,300881.78,-6.31
-299064,301088.6,-6.57
-299277,301301.24,-7.14
-299501,301525.09,-7.69
-299717,301741.68,-7.06
-299941,301965.18,-7.07
-300165,302189.68,-7.01
-300389,302413.47,-5.94
-300592,302616.33,-6.23
-300801,302825.11,-6.39
-301012,303036.9,-6.12
-301219,303243.97,-5.68
-301419,303443.16,-5.25
-301611,303635.78,-5.82
-301812,303836.67,-4.73
-302003,304027.5,-5.42
-302198,304222.18,-5.1
-302378,304402.85,-5.39
-302573,304597.63,-5.2
-302766,304790.08,-4.85
-302956,304980.12,-5.27
-303149,305173.64,-4.67
-303333,305357.54,-3.95
-303506,305530.18,-4.25
-303683,305707.07,-4.57
-303866,305890.71,-5.42
-304064,306088.02,-5.28
-304260,306284.61,-5.47
-304460,306484.01,-5.06
-304653,306677.78,-5.8
-304857,306881.03,-6.66
-305081,307105.36,-7.59
-305319,307343.4,-6.99
-305540,307564.66,-6.79
-305769,307793.83,-6.56
-305995,308019.11,-6.38
-306216,308240.68,-6.02
-306431,308455.81,-5.53
-306637,308661.87,-6.12
-306855,308879.43,-5.76
-307066,309090.64,-5.33
-307272,309296.65,-5.7
-307483,309507.64,-5.84
-307698,309722.54,-6.36
-307923,309947.24,-5.44
-308132,310156.09,-5.77
-308346,310370.78,-5.4
-308555,310579.9,-5.97
-308775,310799.01,-5.21
-308981,311005.36,-5.19
-309183,311207.24,-5.41
-309387,311411.16,-5.51
-309592,311616.25,-5.33
-309805,311829.38,-4.92
-310004,312028.26,-5.11
-310210,312234.32,-4.43
-310406,312430.49,-4.76
-310608,312632.13,-5.11
-310815,312839.49,-4.05
-311006,313030.28,-4.03
-311196,313220.1,-4.4
-311392,313416.5,-3.43
-311573,313597.2,-3.9
-311760,313784.11,-2.85
-311932,313956.82,-3.8
-312119,314143.55,-3.46
-312301,314325.7,-3.22
-312480,314504.46,-3.67
-312666,314690.07,-3.23
-312845,314869.55,-2.84
-313018,315042.27,-2.5
-313185,315209.51,-3.62
-313372,315396.42,-3.84
-313561,315585.58,-2.28
-313728,315752.87,-2.6
-313898,315922.82,-2.05
-314060,316084.85,-1.61
-314216,316240.46,-1.27
-314366,316390.88,-2.69
-314537,316561.97,-2.99
-314716,316740.26,-2.95
-314894,316918.27,-3.12
-315075,317099.35,-3.2
-315258,317282.57,-3.57
-315447,317471.76,-3.44
-315635,317659.63,-3.65
-315827,317851.23,-3.29
-316013,318037.77,-3.6
-316205,318229.88,-4.22
-316409,318433.23,-4.41
-316618,318642.14,-5.3
-316843,318867.79,-4.57
-317056,319080.2,-4.41
-317266,319290.05,-4.37
-317475,319499.71,-4.45
-317687,319711.28,-4.41
-317898,319922.44,-4.03
-318102,320126.87,-3.81
-318304,320328.1,-4.24
-318512,320536.08,-3.39
-318706,320730.52,-3.14
-318896,320920.25,-2.98
-319083,321107.41,-3.08
-319271,321295.52,-2.08
-319445,321469.54,-2.9
-319631,321655.44,-2.37
-319809,321833.7,-2.44
-319988,322012.93,-2.24
-320164,322188.94,-1.93
-320336,322360.78,-1.92
-320507,322531.73,-1.35
-320671,322695.25,-1.52
-320836,322860.75,-1.88
-321007,323031.5,-1.21
-321169,323193.3,-1.13
-321329,323353.45,-0.93
-321486,323510.81,-0.76
-321641,323665.92,-1.4
-321805,323829.46,-0.43
-321957,323981.35,-0.84
-322112,324136.84,-0.34
-322262,324286.22,0.13
-322405,324429.82,0.08
-322549,324573.71,-0.23
-322697,324721.82,-0.56
-322850,324874.14,-0.16
-322997,325021.8,-0.24
-323146,325170.07,-0.08
-323292,325316.26,0.19
-323434,325458.96,-0.55
-323578,325602.53,0.44
-323717,325741.58,0.85
-323852,325876.11,0.72
-323987,326011.51,1.31
-324116,326140.71,0.56
-324253,326277.29,0.57
-324390,326414.6,0.31
-324529,326553.92,0.57
-324666,326690.86,0.61
-324799,326823.74,0.43
-324937,326961.34,0.16
-325075,327099.29,0.7
-325210,327234.59,0.39
-325347,327371.94,0.46
-325482,327506.23,0.41
-325610,327634.26,1.04
-325735,327759.37,1.19
-325868,327892.33,0.57
-325998,328022.76,0.79
-326133,328157.02,0.7
-326266,328290.6,0.8
-326400,328424.88,0.66
-326527,328551.41,1.36
-326653,328677.75,1.36
-326782,328806.71,1.11
-326913,328937.77,1.0
-327050,329074.97,0.41
-327191,329215.1,0.2
-327324,329348.58,0.79
-327465,329489.04,0.1
-327601,329625.45,0.78
-327734,329758.47,0.49
-327870,329894.2,0.47
-328001,330025.98,0.77
-328133,330157.12,0.92
-328263,330287.04,0.96
-328392,330416.96,0.97
-328532,330556.33,0.15
-328665,330689.82,0.71
-328802,330826.86,0.32
-328940,330964.02,0.35
-329086,331110.13,-0.34
-329229,331253.11,-0.1
-329371,331395.8,-0.12
-329510,331534.64,0.05
-329648,331672.67,0.26
-329774,331798.53,1.03
-329899,331923.11,1.02
-330029,332053.26,0.88
-330146,332170.85,1.79
-330266,332290.73,1.83
-330380,332404.18,2.01
-330491,332515.8,2.32
-330599,332623.19,2.77
-330703,332727.12,3.27
-330812,332836.49,2.53
-330921,332945.72,2.54
-331025,333049.68,3.19
-331128,333152.6,3.19
-331228,333252.92,3.48
-331327,333351.18,3.75
-331428,333452.7,3.34
-331534,333558.65,3.23
-331639,333663.97,3.35
-331746,333770.91,2.9
-331853,333877.22,3.01
-331951,333975.72,3.7
-332049,334073.57,3.62
-332152,334176.78,2.9
-332257,334281.22,3.09
-332366,334390.18,2.69
-332472,334496.39,2.87
-332578,334602.27,2.81
-332691,334715.67,2.04
-332812,334836.66,1.6
-332929,334953.77,1.61
-333050,335074.18,1.36
-333170,335194.26,1.15
-333299,335323.6,0.53
-333426,335450.02,0.8
-333563,335587.73,-0.07
-333704,335728.89,-0.62
-333848,335872.11,-0.66
-333997,336021.26,-0.95
-334148,336172.32,-1.48
-334309,336333.87,-1.92
-334475,336499.63,-2.14
-334641,336665.34,-2.17
-334811,336835.76,-2.65
-334987,337011.19,-2.94
-335166,337190.57,-2.78
-335345,337369.88,-3.17
-335527,337551.64,-3.16
-335716,337740.61,-3.5
-335913,337937.76,-3.98
-336114,338138.26,-4.12
-336323,338347.61,-4.6
-336542,338566.23,-5.07
-336773,338797.85,-5.68
-337002,339026.57,-5.5
-337240,339264.23,-5.95
-337484,339508.53,-6.21
-337740,339764.3,-6.55
-337999,340023.48,-6.96
-338269,340293.61,-7.1
-338550,340574.07,-7.71
-338848,340872.08,-8.39
-339170,341194.9,-9.18
-339504,341528.3,-9.56
-339824,341848.05,-8.99
-340152,342176.7,-9.22
-340498,342522.12,-9.66
-340810,342834.71,-8.98
-341148,343172.3,-9.14
-341453,343477.5,-8.33
-341777,343801.54,-9.03
-342091,344115.3,-8.62
-342417,344441.5,-8.85
-342738,344762.4,-8.84
-343050,345074.57,-8.53
-343367,345391.06,-8.69
-343673,345697.31,-8.29
-343983,346007.51,-8.43
-344306,346330.51,-8.88
-344606,346630.55,-8.01
-344918,346942.22,-8.46
-345230,347254.75,-8.49
-345515,347539.98,-7.44
-345818,347842.99,-8.14
-346140,348164.14,-8.74
-346457,348481.58,-8.61
-346757,348781.01,-8.0
-347018,349042.59,-6.52
-347309,349333.75,-7.73
-347589,349613.65,-7.2
-347871,349895.44,-7.28
-348156,350180.28,-7.36
-348459,350483.96,-8.1
-348752,350776.06,-7.61
-349049,351073.87,-7.83
-349349,351373.86,-7.89
-349649,351673.52,-7.87
-349945,351969.45,-7.72
-350245,352269.39,-7.86
-350543,352567.81,-7.97
-350844,352868.19,-7.63
-351140,353164.35,-7.59
-351428,353452.64,-7.4
-351719,353743.96,-7.94
-352007,354031.73,-7.55
-352321,354345.59,-8.15
-352650,354674.07,-8.58
-352984,355008.84,-8.79
-353324,355348.13,-9.0
-353659,355683.39,-8.87
-353993,356017.8,-8.87
-354318,356342.1,-8.52
-354644,356668.15,-8.57
-354977,357001.03,-8.78
-355308,357332.57,-8.7
-355647,357671.56,-8.94
-355985,358009.16,-8.99
-356332,358356.19,-8.8
-356663,358687.93,-8.41
-356997,359021.26,-8.52
-357331,359355.23,-8.7
-357648,359672.98,-7.84
-357980,360004.86,-8.6
-358298,360322.46,-7.84
-358634,360658.62,-8.74
-358942,360966.09,-7.69
-359272,361296.68,-8.39
-359584,361608.05,-7.89
-359885,361909.01,-7.4
-360200,362224.0,-7.61
-360523,362547.32,-8.26
-360815,362839.55,-7.07
-361110,363134.18,-6.07
-361404,363428.43,-7.11
-361710,363734.28,-7.55
-362008,364032.06,-7.2
-362313,364337.63,-7.46
-362642,364666.14,-8.14
-362969,364993.42,-8.19
-363273,365297.98,-7.36
-363575,365599.91,-7.23
-363886,365910.43,-7.58
-364196,366220.95,-7.55
-364505,366529.74,-7.46
-364823,366847.98,-7.8
-365134,367158.5,-7.5
-365438,367462.0,-7.18
-365738,367762.02,-6.73
-366042,368066.7,-7.38
-366353,368377.32,-7.64
-366690,368714.0,-8.29
-367013,369037.11,-7.82
-367325,369349.19,-7.4
-367636,369660.19,-7.36
-367931,369955.12,-6.77
-368233,370257.96,-7.04
-368537,370561.77,-7.06
-368818,370842.08,-6.17
-369106,371130.77,-6.49
-369395,371419.46,-6.46
-369682,371706.77,-6.39
-369971,371995.47,-6.44
-370252,372276.03,-6.11
-370521,372545.9,-5.7
-370775,372799.41,-4.96
-371039,373063.06,-5.42
-371316,373340.23,-5.9
-371600,373624.58,-6.16
-371894,373918.53,-6.49
-372200,374224.81,-6.86
-372539,374563.43,-7.94
-372875,374899.21,-7.78
-373208,375232.25,-7.66
-373536,375560.26,-7.45
-373859,375883.38,-7.26
-374182,376206.46,-7.22
-374500,376524.09,-7.01
-374803,376827.48,-6.46
-375112,377136.47,-6.67
-375414,377438.32,-6.46
-375720,377744.36,-6.5
-376014,378038.99,-6.2
-376332,378356.87,-6.85
-376638,378662.42,-6.35
-376932,378956.76,-5.93
-377224,379248.49,-5.81
-377515,379539.23,-5.76
-377798,379822.3,-5.44
-378068,380092.62,-4.91
-378340,380364.68,-4.97
-378621,380645.31,-5.28
-378896,380920.11,-5.02
-379168,381192.27,-4.92
-379429,381453.65,-4.42
-379694,381718.47,-4.6
-379961,381985.84,-3.76
-380227,382251.64,-4.52
-380518,382542.27,-5.15
-380803,382827.56,-5.24
-381085,383109.68,-5.09
-381391,383415.56,-5.97
-381694,383718.56,-5.87
-382005,384029.52,-6.06
-382305,384329.75,-5.63
-382599,384623.45,-5.37
-382888,384912.51,-5.18
-383157,385181.3,-4.36
-383439,385463.15,-4.88
-383723,385747.24,-4.93
-383992,386016.93,-4.31
-384257,386281.03,-4.32
-384519,386543.1,-3.29
-384766,386790.31,-2.67
-385026,387050.83,-3.88
-385302,387326.77,-4.56
-385587,387611.07,-4.74
-385889,387913.31,-5.35
-386193,388217.73,-5.37
-386517,388541.02,-5.99
-386838,388862.17,-5.86
-387187,389211.32,-6.7
-387530,389554.58,-6.48
-387854,389878.9,-5.8
-388185,390209.14,-5.98
-388497,390521.83,-5.35
-388792,390816.96,-4.68
-389090,391114.25,-4.73
-389395,391419.18,-4.96
-389694,391718.0,-4.7
-389992,392016.38,-4.65
-390281,392305.36,-4.26
-390564,392588.85,-4.03
-390840,392864.3,-3.67
-391107,393131.46,-3.33
-391374,393398.65,-3.32
-391630,393654.21,-2.78
-391881,393905.96,-2.61
-392129,394153.04,-2.37
-392377,394401.66,-2.43
-392618,394642.05,-2.0
-392864,394888.91,-2.3
-393107,395131.48,-2.1
-393330,395354.87,-1.12
-393551,395575.45,-0.98
-393787,395811.09,-1.71
-394015,396039.24,-1.31
-394242,396266.07,-1.23
-394463,396487.47,-0.95
-394684,396708.67,-0.93
-394895,396919.89,-0.4
-395108,397132.05,-0.45
-395317,397341.19,-0.25
-395526,397550.55,-0.28
-395726,397750.55,0.29
-395935,397959.06,-0.2
-396145,398169.0,-0.22
-396369,398393.0,-0.94
-396587,398611.0,-0.57
-396785,398809.0,0.47
-396985,399009.0,0.36
-397181,399205.0,0.64
-397390,399414.0,-0.07
-397593,399617.0,0.31
-397796,399820.0,0.39
-397996,400020.0,0.51
-398193,400217.0,0.7
-398382,400406.0,1.16
-398564,400588.0,1.6
-398754,400778.0,1.15
-398951,400975.0,0.83
-399144,401168.0,0.98
-399326,401350.0,1.78
-399510,401534.0,1.62
-399694,401718.0,1.63
-399880,401904.0,1.57
-400065,402089.0,1.58
-400242,402266.0,2.18
-400430,402454.0,1.49
-400613,402637.0,1.79
-400791,402815.0,2.14
-400967,402991.0,2.2
-401138,403162.0,2.62
-401317,403341.0,2.12
-401494,403518.0,2.27
-401674,403698.0,2.01
-401853,403877.0,2.2
-402034,404058.0,1.9
-402221,404245.0,1.64
-402398,404422.0,2.41
-402579,404603.0,2.1
-402764,404788.0,1.88
-402950,404974.0,1.78
-403130,405154.0,2.22
-403314,405338.0,1.56
-403491,405515.0,2.41
-403667,405691.0,2.49
-403840,405864.0,2.65
-404012,406036.0,2.71
-404192,406216.0,2.22
-404380,406404.0,1.79
-404558,406582.0,2.44
-404740,406764.0,2.27
-404910,406934.0,3.15
-405081,407105.0,2.9
-405265,407289.0,2.19
-405434,407458.0,2.9
-405617,407641.0,2.06
-405796,407820.0,2.45
-405972,407996.0,2.67
-406155,408179.0,2.17
-406342,408366.0,1.99
-406533,408557.0,1.77
-406719,408743.0,1.83
-406899,408923.0,2.09
-407078,409102.0,2.21
-407267,409291.0,1.73
-407452,409476.0,2.13
-407638,409662.0,1.8
-407831,409855.0,1.73
-408030,410054.0,1.57
-408224,410248.0,1.58
-408424,410448.0,1.72
-408627,410651.0,1.47
-408828,410852.0,1.72
-409036,411060.0,1.47
-409244,411268.0,1.37
-409452,411476.0,1.64
-409655,411679.0,0.95
-409867,411891.0,0.72
-410096,412120.0,0.44
