Year,ECD3_bp,CO2 (ppmv)
-633059,635083.0333333323,194.85936588137295
-634571,636595.56060606,194.00258992033588
-635764,637788.3666666652,195.33150117951013
-637468,639492.2651515146,188.8477364074226
-638422,640446.2499999993,190.1777336005101
-640124,642148.6045454537,191.38425695346518
-640906,642930.65,191.5605717991007
-642350,644374.8272727265,195.3061298127235
-643200,645224.6499999997,195.82042744328479
-644426,646450.9469696959,189.88548096825593
-645304,647328.8499999992,191.8480609628653
-646662,648686.4181818187,193.47659870780961
-647241,649265.0999999993,196.17149410495196
-648398,650422.4636363634,189.2501799432969
-648997,651021.0999999997,193.44315462070247
-650154,652178.2636363631,187.2748940558699
-650758,652782.9500000003,186.7937683040444
-651780,653804.25,192.8691774329536
-652488,654512.65,194.81602929906575
-653574,655598.3499999999,199.99595342018023
-654182,656206.6499999991,200.35242454933484
-655231,657255.0909090905,192.9341212467433
-655704,657728.2060606063,189.23340881737832
-655771,657795.999999999,190.8769405532136
-656814,658838.0999999994,184.098136363561
-657343,659367.8200000001,187.3800806732598
-657461,659485.8999999996,185.6837857761792
-658513,660537.5499999999,188.43427447380085
-659168,661192.32,193.9700304568731
-659265,661289.9000000005,191.59170346951032
-660332,662356.1772727269,189.69058418048212
-660846,662870.6094545458,193.90821704355406
-660927,662951.5500000003,190.86103041769672
-661987,664011.5151515151,191.02249326390395
-662370,664394.3999999997,192.55321359717547
-662458,664482.0909090904,187.76703230989094
-663371,665395.9393939392,180.16659707392193
-663886,665910.5212121212,180.53768178380184
-664803,666827.3600000001,174.76867941399888
-665459,667483.8573333337,173.71362014216885
-666465,668489.2636363631,177.7146610306198
-666965,668989.5375757578,180.6705433303129
-667869,669893.2987878791,187.6555369926176
-668346,670370.3187878784,191.5141318512642
-669120,671144.7454545456,194.87837297832084
-669507,671531.9260606061,196.8275423165405
-670200,672224.8827272733,194.789560383579
-670811,672835.3824242426,197.12915219406037
-671746,673770.1060606058,201.1220985980582
-672279,674303.3778787885,204.66974564632602
-673078,675102.3999999999,211.69145610328425
-673456,675480.5333333331,216.1224817958984
-674580,676604.736363636,222.57485445876674
-675202,677226.3090909093,219.96238463739664
-675650,677674.7363636363,216.59070226826563
-676378,678402.1818181815,218.20973466460342
-676791,678815.6193939392,220.08623711545596
-677505,679529.3739393939,229.16045804591084
-677785,679809.1745454543,232.70102424711226
-678362,680386.5848484847,233.61111358821643
-678677,680701.6078787883,233.1080061479115
-679275,681299.6733333332,225.80855816583323
-679719,681743.9266666665,227.89516025735253
-680393,682417.7121212126,221.30626385386472
-680790,682814.0857575755,219.1411841639893
-681507,683531.8634848485,220.23521867492758
-681878,683902.7524242424,222.6967127552533
-682473,684497.6818181815,225.64160209672895
-682808,684832.0590909088,224.3560776723839
-683344,685368.8436363635,221.82035466276145
-683729,685753.8654545456,220.62261407272987
-684319,686343.1090909089,220.6316642042182
-684631,686655.8109090904,222.61792578852743
-685204,687228.044242424,222.7044405108711
-685495,687519.4972727271,222.96501296914875
-686050,688074.381818182,226.72892608676472
-686350,688374.1345454548,227.65046207304692
-686859,688883.8703030302,227.6358560751815
-687207,689231.8254545457,230.66878933516546
-687743,689767.2575757576,232.0747771551575
-688001,690025.4515151515,232.26747586461005
-688524,690548.6527272727,235.8000553317824
-688786,690810.391212121,236.4535724768809
-689271,691295.8348484851,239.2879301088554
-689517,691541.6684848482,238.41599878810229
-690017,692041.9624242428,239.37873479610943
-690368,692392.3436363635,243.5623167259663
-690882,692906.4590909089,239.2983940505077
-691127,693151.0923636364,238.47330442832686
-691624,693648.0430303031,243.6995486644999
-691871,693895.2928787881,237.75600797769894
-692330,694354.3484848483,239.34063326328518
-692586,694610.8242424241,240.45669225384142
-692999,695023.1381818183,239.31113174299168
-693309,695333.2618181818,239.79653384828728
-693782,695806.3090909093,236.79873479326412
-694031,696055.88,238.73723027829791
-694484,696508.8896969694,238.0518499460627
-694694,696718.8345454544,238.13269799082363
-695140,697164.2909090907,239.4354918894625
-695392,697416.4521212119,238.41997928360914
-695796,697820.6751515149,239.884743914407
-696089,698113.0036363635,241.02991515817237
-696555,698579.5381818184,240.89904625193032
-696803,698827.2309090907,241.8320311598419
-697265,699289.7512121215,238.8636108455049
-697489,699513.0187878788,239.00952129629684
-697914,699938.7075757575,239.72641961823388
-698153,700177.6854545457,237.20611593740935
-698535,700559.0242424243,236.7173884297771
-698864,700888.8381818184,236.60700141533357
-699318,701342.527272727,235.4215271002262
-699574,701598.5236363634,232.4560078431405
-700043,702067.1490909093,230.88479116742866
-700250,702274.9236363637,232.162121529527
-700784,702808.2727272725,232.1824465330735
-701059,703083.9848484849,230.58782898361125
-701518,703542.5218181817,233.35390620979757
-701846,703870.0731818182,232.28052064575172
-702300,704324.5218181817,232.82958847745473
-702631,704655.8054545454,233.54448715907165
-703103,705127.3442424244,234.04269676194465
-703293,705317.9090909093,235.09172492612444
-703776,705800.9518181817,237.18468030646915
-704103,706127.1981818182,237.66123151682797
-704542,706566.9518181819,236.05369135840695
-704760,706784.7395454546,236.04534030139132
-705360,707384.6972727273,238.84806965208156
-705693,707717.7254545457,233.50528810247422
-706249,708273.6806060602,233.5834734270881
-706463,708487.4484848484,233.11228487432953
-707009,709033.1515151514,234.83616059567032
-707503,709527.7878787875,231.43297127712552
-707959,709983.5454545452,230.50735989141307
-708506,710530.4545454548,227.03282273035802
-709033,711057.3563636366,224.9017352890244
-709449,711473.0436363637,225.38896913374532
-710071,712095.4654545452,224.12344691621362
-710293,712317.7272727275,224.00174372112798
-711362,713386.5,223.8856925917568
-712115,714139.578181818,227.63734055505353
-712453,714477.7969696966,227.08319713303533
-713165,715189.732727273,223.14262795384457
-713615,715639.3763636363,227.5826981949172
-714360,716384.1630303029,213.59999290263295
-714635,716659.909090909,210.50988746288758
-715398,717422.2727272725,198.42559568024177
-716005,718029.4848484852,189.87843381686548
-716828,718852.348484849,193.46090298257135
-717337,719361.1818181823,200.8234844705578
-718137,720161.2854545454,212.030518626341
-718640,720664.7595454546,217.04269113163494
-719457,721481.5168181815,219.2003556861584
-719739,721763.8636363633,218.956944794401
-720555,722579.8105454544,216.09677010835378
-721044,723068.5945454545,212.108071771009
-721830,723854.2266666669,212.54540888381376
-722191,724215.9999999999,214.0125927948141
-723025,725049.3554545457,210.4806821716978
-723524,725548.4313636366,211.49197634968232
-724299,726323.591818182,211.07599555762198
-724626,726650.8636363636,211.42656926315465
-725948,727972.5024242426,210.06750978548357
-726643,728667.9021212123,210.24197486380825
-727037,729061.5303030305,211.0778130948141
-727886,729910.9384848482,210.0149974521128
-728310,730334.314545455,212.17164661528162
-728958,730982.3136363637,210.16351745201928
-729234,731258.2272727275,210.70237305797798
-729910,731934.9999999998,211.62321092369945
-730371,732395.75,213.73187878271673
-731043,733067.4999999999,208.1143039021245
-731378,733402.9999999995,207.72075200492253
-732072,734096.2299999999,210.60174265873587
-732512,734536.6199999998,216.1485998526368
-733184,735208.5709090909,214.6624205315424
-733459,735483.909090909,217.88283774216444
-734157,736181.3054545454,217.1944729687879
-734572,736596.2181818187,213.14402038614645
-735319,737343.8193939395,206.92018121563933
-735710,737734.1154545457,204.51910387695122
-736630,738654.9945454549,191.7441063146352
-737224,739248.5554545455,185.6096600660596
-738156,740180.4524848479,185.40236646163788
-738510,740534.9242424242,183.39253921478078
-739379,741403.9024242423,184.76708470912362
-739924,741948.1339393943,189.1426274551468
-740694,742718.7490909089,188.64664196412704
-741112,743136.1696969698,187.3271928405565
-742009,744033.0763636365,188.17959977716015
-742573,744597.1418181813,188.96881973948896
-743721,745745.0454545448,187.29232436787936
-744669,746693.9260606065,190.24154927677864
-745227,747251.0375757577,187.91988159174213
-745990,748014.1957575758,187.95228432826852
-746386,748410.8809090916,187.54375693792414
-747312,749336.9345454549,188.67887489361217
-747864,749888.1786666662,190.17483689562673
-748756,750780.4409090908,192.07592238803636
-749086,751110.2499999993,191.29603626015793
-750023,752047.8681818177,193.54717137122026
-750615,752639.8818181817,197.49572596202373
-751539,753563.0690909092,195.43388919380428
-751984,754008.6545454543,203.90279658442103
-753164,755188.5775757573,199.04605364141202
-753636,755660.8284848488,203.2996954570858
-754616,756640.1684848485,208.10367110123954
-754900,756924.6803030302,209.44507971285617
-755835,757859.4509090913,213.61139014973043
-756412,758436.4157575755,218.3519526756556
-757185,759209.6915151512,222.72008593220357
-757611,759635.8787878784,226.94301148021165
-757928,759952.2121212124,223.02365546155636
-758158,760182.2727272728,225.37366760867587
-758566,760590.0551515151,225.61582539678184
-758989,761013.9418181818,222.7085788690187
-759914,761938.4881818183,216.64080861985224
-760216,762240.0430303031,214.6940079861074
-761151,763175.8036363634,213.99980285899034
-761820,763844.5842424238,219.9481576823577
-762726,764750.8824242424,223.89295015434178
-763231,765255.816565657,222.92608638468548
-763636,765660.6363636359,233.66090567198847
-763901,765925.4848484849,229.40748753827657
-764238,766262.504545454,232.11545547204435
-764858,766882.9121212122,230.6229188352788
-765797,767821.1624242424,224.86466602091244
-766167,768191.2575757578,223.81796491327836
-767111,769135.3843939397,221.64093650394082
-767701,769725.4236363642,225.86635666622993
-768649,770673.1466666668,230.62690342109488
-769070,771094.6666666664,229.56423626852964
-769569,771593.3333333333,236.31890028889168
-769862,771886.666666667,234.24054819146698
-770225,772249.2645454548,239.7120056138232
-770524,772548.5636363636,243.88525238228885
-770787,772811.9595454549,246.49456803753532
-771045,773069.6363636361,243.85475201990903
-771299,773323.8181818182,246.03058180018394
-771734,773758.4690909092,237.7794476149145
-772094,774118.1363636358,239.23120240300534
-773008,775032.808181818,238.38507756925242
-773588,775612.0110606056,241.7410824819303
-774382,776406.2587878784,245.31805526765157
-774832,776856.6969696968,248.92347258064217
-775731,777755.7496969699,247.30321033010094
-776282,778306.7918181821,252.45553887568798
-777107,779131.9836363638,254.92704442683268
-777417,779441.5454545458,254.68956208931286
-778238,780262.9227272724,254.43210628699566
-778769,780793.4363636365,252.52125685420285
-779612,781636.8318181814,257.21033919112165
-779936,781960.6818181819,251.50919000069746
-780778,782802.4496969697,257.43630369580933
-781248,783272.5296969693,255.01817636257545
-782311,784335.7558787881,260.91815012089876
-783084,785108.0824242425,255.84554031289508
-783569,785593.0509090904,259.66462384723866
-784239,786263.6018181813,262.229808343788
-784613,786637.2569696968,264.34502908314164
-785405,787429.5127272734,269.3559592885488
-785853,787877.5690909092,265.99732874144445
-786529,788553.2399999999,257.19893666253785
-786741,788765.8715151517,257.0184549055622
-787544,789568.0409090909,238.64095357456617
-788003,790027.0090909094,235.48574308581584
-788689,790713.4051515154,227.37775029010015
-789106,791130.8827272729,230.55013467896873
-790080,792104.783636363,224.68576227610308
-790667,792691.3012121207,214.45035139887406
-791569,793593.3888888892,213.35775959891657
-791902,793926.7583333338,218.39264166858874
-793172,795196.454545454,208.7893628439667
-793737,795761.3181818175,204.61750641580798
-794902,796926.590909091,198.79240364499174
-795428,797452.8181818188,197.90878630711256
-796731,798755.2978787882,200.48945586551156
-799286,801310.0590909094,198.68361088983107
-800922,802946.087424243,198.6572141815183
-801759,803783.2524242424,202.64710592439062
-801975,803999.2843758516,202.92172318213744
-802059,804083.8706065303,207.49864546768262
-802572,804596.6746300211,204.86193803431442
-803182,805206.4423336205,202.2268391289192
-803718,805742.8684046668,207.28544010704545
